,roi,ratio,n_voxels,gain,rf_increase,value,b_units
0,IOG,1,2,1.0,0.0,0.7770365571571616,1
1,IOG,1,2,1.0,0.0,0.13061036359627412,1
2,IOG,1,2,1.0,0.0,0.2560766364546883,1
3,IOG,1,2,1.0,0.0,1.1476794241390065,1
4,IOG,1,2,1.0,0.0,0.569289706174435,1
5,IOG,1,2,1.0,0.0,2.1572569501044043,1
6,IOG,1,2,1.0,0.0,1.1049238681602898,1
7,IOG,1,2,1.0,0.0,0.615030968092124,1
8,IOG,1,2,1.0,0.0,0.04447642903913795,1
9,IOG,1,2,1.0,0.0,14.742555267373618,1
10,IOG,1,2,1.0,0.0,0.14456373262407624,1
11,IOG,1,2,1.0,0.0,0.7692099116874431,1
12,IOG,1,2,1.0,0.0,0.09348049930583821,1
13,IOG,1,2,1.0,0.0,0.04114595086620816,1
14,IOG,1,2,1.0,0.0,1.064592592564814,1
15,IOG,1,2,1.0,0.0,0.388665357051473,1
16,IOG,1,2,1.0,0.0,4.23896970699686,1
17,IOG,1,2,1.0,0.0,0.3391762881016429,1
18,IOG,1,2,1.0,0.0,0.23648658326645433,1
19,IOG,1,2,1.0,0.0,0.9178138921619947,1
20,IOG,1,2,1.0,0.0,0.5753216056156186,1
21,IOG,1,2,1.0,0.0,1.6443108896668845,1
22,IOG,1,2,1.0,0.0,13.679601005937567,1
23,IOG,1,2,1.0,0.0,0.020323862988248752,1
24,IOG,1,2,1.0,0.0,0.3769369424015285,1
25,IOG,1,2,1.0,0.0,0.12040488297348724,1
26,IOG,1,2,1.0,0.0,0.5435597736139572,1
27,IOG,1,2,1.0,0.0,0.4007260793455904,1
28,IOG,1,2,1.0,0.0,1.0062000882968163,1
29,IOG,1,2,1.0,0.0,1.2278544679143297,1
30,IOG,1,2,1.0,0.0,0.13899290918047882,1
31,IOG,1,2,1.0,0.0,0.13084234042840434,1
32,IOG,1,2,1.0,0.0,1.6864934865548298,1
33,IOG,1,2,1.0,0.0,1.5835234483990006,1
34,IOG,1,2,1.0,0.0,0.31965535858579036,1
35,IOG,1,2,1.0,0.0,1.4594224216324267,1
36,IOG,1,2,1.0,0.0,2.2735985031085377,1
37,IOG,1,2,1.0,0.0,1.2512862495601524,1
38,IOG,1,2,1.0,0.0,0.5621319067515135,1
